Client_ID,Total_Points,Fuel_Type,Lubricant_Amount_MAD,Shop_Amount_MAD,Restaurant_Amount_MAD,Butagaz_Units,Points_Redeemed,Estimated_Earned_Points,Loyalty_Ratio,Churned
C36816,8687,V-Power Sans Plomb,244,688,191,0,6613,6308.0,0.761252446183953,0
C36817,19479,V-Power Diesel,80,847,495,0,13583,16162.0,0.6973150572411315,0
C36818,3470,V-Power,259,386,426,0,1416,6206.0,0.4080691642651297,0
C36819,3769,V-Power Sans Plomb,457,446,268,0,1712,6313.5,0.4542318917484744,0
C36820,17362,FuelSave,192,267,298,3,11177,31982.0,0.6437622393733441,0
C36821,17727,V-Power,361,520,0,2,12442,14293.5,0.7018672082134597,0
C36822,2125,V-Power Sans Plomb,339,688,207,4,944,4586.5,0.44423529411764706,0
C36823,18764,FuelSave,454,377,76,4,6542,62417.0,0.3486463440630996,1
C36824,3980,V-Power Diesel,264,628,459,0,3402,2796.0,0.8547738693467337,1
C36825,9042,V-Power,31,436,123,1,3624,14235.0,0.40079628400796286,0
C36826,16360,V-Power Diesel,283,45,101,3,6325,25816.5,0.3866136919315403,1
C36827,3542,V-Power Diesel,219,574,294,3,2616,3702.0,0.7385657820440429,0
C36828,19720,V-Power Diesel,61,779,268,3,9641,26605.5,0.488894523326572,0
C36829,7064,FuelSave,1,483,209,4,2575,23538.0,0.36452434881087203,1
C36830,10733,FuelSave,123,447,7,2,9749,5697.0,0.9083201341656573,1
C36831,18085,V-Power Diesel,387,853,394,3,7532,28316.5,0.4164777439867293,0
C36832,11670,V-Power Diesel,252,935,69,4,8543,9473.5,0.7320479862896315,0
C36833,14573,FuelSave,80,104,323,1,8799,29477.0,0.6037878268029918,0
C36834,11067,V-Power Sans Plomb,325,534,219,0,3898,19000.5,0.3522183066775097,1
C36835,510,V-Power,7,336,175,2,226,1428.0,0.44313725490196076,0
C36836,16111,FuelSave,429,911,470,1,10420,30365.0,0.6467630811246974,0
C36837,16507,V-Power Sans Plomb,139,850,279,1,7309,24363.0,0.44278185012418975,0
C36838,10281,FuelSave,126,845,84,4,5864,23540.0,0.5703725318548779,0
C36839,18385,FuelSave,402,737,63,1,9395,46252.0,0.5110144139243948,0
C36840,8405,V-Power,378,219,243,4,7006,4737.5,0.8335514574657942,0
C36841,4103,FuelSave,220,152,197,1,3608,3144.0,0.8793565683646113,1
C36842,789,V-Power Sans Plomb,223,744,216,0,468,1985.5,0.5931558935361216,0
C36843,6188,FuelSave,155,169,460,3,4713,8459.0,0.7616354234001292,0
C36844,7893,V-Power,132,115,230,2,3523,11602.0,0.4463448625364247,0
C36845,10368,FuelSave,170,324,272,4,6304,21486.0,0.6080246913580247,0
C36846,13936,V-Power Diesel,368,830,270,1,5680,22208.0,0.40757749712973596,0
C36847,8105,V-Power,11,385,268,0,4335,10089.0,0.5348550277606415,0
C36848,12327,FuelSave,324,373,373,2,4319,41310.0,0.35036910846110164,1
C36849,19577,V-Power Diesel,288,307,463,3,12143,19943.0,0.6202686826377892,0
C36850,13485,V-Power Diesel,436,665,135,3,6780,18298.5,0.5027808676307007,0
C36851,12514,V-Power,30,477,37,2,4510,20754.0,0.3603963560811891,1
C36852,8874,V-Power,152,543,136,0,7312,4736.0,0.8239801667793554,0
C36853,17234,FuelSave,390,431,373,0,13690,18914.0,0.7943599860740397,0
C36854,6084,V-Power Sans Plomb,486,902,322,2,4720,5320.0,0.7758053911900066,0
C36855,13465,V-Power,408,367,295,0,12371,3805.0,0.9187523208317862,1
C36856,19733,FuelSave,156,481,314,1,16349,17971.0,0.8285106167333908,0
C36857,6904,V-Power Diesel,202,380,12,3,5002,5649.0,0.7245075318655851,0
C36858,12659,V-Power Diesel,276,147,298,2,5639,18471.0,0.4454538273165337,0
C36859,13999,FuelSave,55,642,77,0,4907,46234.0,0.35052503750267877,1
C36860,14610,V-Power,22,870,98,0,4498,26270.0,0.3078713210130048,1
C36861,15439,FuelSave,261,458,413,1,5494,50957.0,0.3558520629574454,1
C36862,6325,FuelSave,229,248,115,3,1920,22917.0,0.30355731225296445,1
C36863,3988,V-Power,214,836,84,0,1421,7551.5,0.3563189568706118,1
C36864,2395,V-Power Sans Plomb,73,596,139,0,1605,2783.0,0.6701461377870563,0
C36865,3408,V-Power Sans Plomb,123,977,344,3,1167,7346.5,0.34242957746478875,1
C36866,1911,V-Power Sans Plomb,418,643,429,0,974,3832.5,0.5096807953950812,0
C36867,5957,FuelSave,388,138,19,1,5203,4415.0,0.8734262212523082,1
C36868,12074,V-Power,251,20,311,4,11093,3434.5,0.9187510352824251,1
C36869,10635,V-Power Sans Plomb,317,170,117,2,8116,7101.5,0.7631405735778091,0
C36870,5948,V-Power,81,521,261,0,4827,3665.5,0.8115332885003362,0
C36871,9347,V-Power Sans Plomb,340,874,187,2,6475,8781.0,0.6927356371028137,0
C36872,9041,V-Power Diesel,334,82,379,4,8211,3270.0,0.9081959960181396,1
C36873,15158,V-Power Diesel,203,294,470,2,10171,13634.5,0.6709988125082464,0
C36874,18027,V-Power,39,664,148,2,13693,11886.0,0.7595828479502967,0
C36875,17281,V-Power Sans Plomb,252,112,159,3,10479,17828.0,0.6063885191829177,0
C36876,1145,V-Power,125,604,377,3,496,3028.5,0.4331877729257642,0
C36877,13200,V-Power,198,63,259,4,10092,8690.0,0.7645454545454545,0
C36878,19118,V-Power,475,134,423,4,8670,27552.0,0.4534993200125536,0
C36879,11464,FuelSave,482,381,185,4,4337,37083.0,0.37831472435450103,1
C36880,2462,V-Power Sans Plomb,124,161,465,0,2099,1657.5,0.8525588952071487,1
C36881,17693,V-Power Sans Plomb,134,311,159,2,10691,18309.0,0.6042502684677556,0
C36882,6973,V-Power,401,579,302,3,3250,10889.5,0.46608346479277213,0
C36883,7983,V-Power Diesel,303,948,489,3,5569,8075.0,0.6976074157584868,0
C36884,4915,V-Power,211,489,307,0,4381,2342.0,0.891353001017294,1
C36885,16348,V-Power Diesel,473,147,336,0,7756,22436.0,0.4744311230731588,0
C36886,9205,V-Power Sans Plomb,97,887,40,0,8160,3636.5,0.88647474198805,1
C36887,11204,V-Power Sans Plomb,230,116,219,1,5850,14050.0,0.5221349518029276,0
C36888,16891,V-Power,228,506,412,0,7922,23568.5,0.4690071635782369,0
C36889,12951,FuelSave,205,986,330,4,4476,44296.0,0.34561037757702107,1
C36890,13568,V-Power Sans Plomb,334,890,332,2,11585,6713.5,0.8538472877358491,1
C36891,10820,V-Power Sans Plomb,79,398,293,4,4802,16215.0,0.44380776340110906,0
C36892,13708,V-Power Sans Plomb,278,219,253,1,6434,19035.0,0.4693609571053399,0
C36893,19830,FuelSave,353,557,85,1,16032,20085.0,0.8084720121028744,0
C36894,2344,V-Power Sans Plomb,467,114,464,0,2046,1790.0,0.8728668941979523,1
C36895,15757,V-Power,274,343,302,4,14295,4974.0,0.9072158405787903,1
C36896,8059,V-Power Diesel,137,164,368,2,5841,6414.0,0.7247797493485544,0
C36897,19949,V-Power Sans Plomb,177,816,9,3,17531,7347.0,0.8787909168379368,1
C36898,9794,V-Power Sans Plomb,289,895,195,3,5580,12214.0,0.5697365734122932,0
C36899,1179,FuelSave,103,649,363,1,1015,2035.0,0.8608990670059372,1
C36900,7690,V-Power Diesel,229,296,353,1,6755,3315.5,0.8784135240572172,1
C36901,5847,V-Power Diesel,434,132,448,0,4051,5504.0,0.6928339319309047,0
C36902,13225,FuelSave,327,693,415,1,7599,29665.0,0.5745935727788279,0
C36903,12061,V-Power,306,177,357,3,4243,20685.0,0.35179504187049165,1
C36904,14071,V-Power Sans Plomb,468,681,288,2,12439,5717.0,0.884016772084429,1
C36905,11515,V-Power Diesel,448,265,158,2,9843,5251.0,0.8547980894485454,1
C36906,509,V-Power Diesel,300,627,234,1,286,1818.5,0.5618860510805501,0
C36907,16487,V-Power,112,385,260,3,9087,19557.0,0.55116152119852,0
C36908,12945,V-Power,169,436,101,0,6898,15823.5,0.5328698339127076,0
C36909,15703,V-Power Sans Plomb,123,849,324,4,6162,25548.5,0.3924090938037318,1
C36910,11523,FuelSave,337,190,419,1,9505,11136.0,0.8248719951401545,0
C36911,5821,FuelSave,314,337,264,0,3290,13570.0,0.5651949836797802,0
C36912,10878,V-Power,118,405,175,0,5693,13660.5,0.5233498804927377,0
C36913,16579,V-Power,48,382,256,1,13070,9558.5,0.7883467036612583,0
C36914,8006,V-Power Diesel,406,795,17,3,7295,3295.5,0.9111916062952785,1
C36915,10719,V-Power,399,434,356,4,6059,13239.0,0.5652579531672731,0
C36916,1956,V-Power Diesel,302,942,333,3,1453,3134.5,0.7428425357873211,0
C36917,543,FuelSave,169,643,273,3,195,3125.0,0.35911602209944754,1
C36918,7826,FuelSave,408,750,317,1,6840,6505.0,0.8740097112190135,1
C36919,10586,V-Power Diesel,68,595,273,3,9661,3548.5,0.9126204420933308,1
C36920,8276,V-Power Sans Plomb,74,101,471,3,3178,13691.0,0.38400193330111165,1
C36921,19455,FuelSave,298,346,230,1,13525,30624.0,0.6951940375224878,0
C36922,15392,V-Power Sans Plomb,365,123,314,1,9405,15869.5,0.6110317047817048,0
C36923,8700,V-Power Diesel,133,896,124,4,6274,7618.0,0.7211494252873564,0
C36924,6132,V-Power Sans Plomb,494,844,407,2,2433,11192.5,0.3967710371819961,1
C36925,14200,V-Power Diesel,141,949,48,1,10946,9373.0,0.7708450704225353,0
C36926,2362,V-Power Diesel,491,534,77,2,1251,4079.5,0.5296359017781541,0
C36927,18117,V-Power,25,931,81,3,12738,14784.5,0.7030965391621129,0
C36928,5211,FuelSave,218,930,428,1,3468,10391.0,0.6655152561888313,0
C36929,2957,FuelSave,246,240,149,0,2595,2445.0,0.877578626986811,1
C36930,11696,V-Power Diesel,141,70,128,4,7126,12164.0,0.6092681258549931,0
C36931,13339,V-Power Sans Plomb,379,438,276,2,12252,4010.5,0.9185096334058025,1
C36932,7199,V-Power,311,223,218,1,2288,13129.5,0.317821919711071,1
C36933,13667,V-Power Sans Plomb,362,295,12,0,7258,16691.5,0.5310602180434624,0
C36934,8959,FuelSave,156,688,181,2,5661,17715.0,0.6318785578747628,0
C36935,7657,V-Power Sans Plomb,465,250,308,4,2472,14385.5,0.3228418440642549,1
C36936,12553,V-Power,209,188,430,2,9378,8964.5,0.7470724129690114,0
C36937,3214,V-Power Sans Plomb,205,991,74,4,1469,6032.5,0.45706285003111385,0
C36938,7864,FuelSave,127,115,233,3,2408,28055.0,0.306205493387589,1
C36939,15756,V-Power Diesel,184,73,189,3,8599,18638.5,0.5457603452652957,0
C36940,12498,FuelSave,245,786,129,2,7354,27080.0,0.5884141462634022,0
C36941,10083,V-Power,326,813,67,4,9372,3383.5,0.9294852722404047,1
C36942,9774,V-Power Diesel,347,323,155,2,3773,16027.5,0.386024145692654,1
C36943,12771,V-Power,260,828,157,0,6029,18100.0,0.47208519301542556,0
C36944,3335,FuelSave,48,325,435,4,3099,2388.0,0.9292353823088456,1
C36945,8513,V-Power Sans Plomb,103,440,373,1,6756,5408.5,0.7936097732879126,0
C36946,13739,FuelSave,60,269,233,2,7090,34007.0,0.5160492029987627,0
C36947,4705,V-Power Sans Plomb,176,871,168,3,2912,5997.5,0.6189160467587673,0
C36948,14353,V-Power Diesel,462,989,369,3,12558,6607.5,0.8749390371350937,1
C36949,2654,V-Power Sans Plomb,304,798,107,3,2187,2676.5,0.8240391861341372,0
C36950,11036,V-Power Sans Plomb,97,364,367,1,6118,13223.0,0.5543675244653861,0
C36951,4423,V-Power Diesel,68,307,115,0,1566,7632.5,0.3540583314492426,1
C36952,10546,V-Power,115,782,208,4,4162,17465.0,0.3946520007585815,1
C36953,7762,V-Power Diesel,67,316,480,2,4917,8175.5,0.6334707549600619,0
C36954,4368,V-Power,144,273,278,1,3409,3192.5,0.780448717948718,0
C36955,4290,V-Power Diesel,128,533,178,3,2522,5559.0,0.5878787878787879,0
C36956,11724,V-Power Sans Plomb,60,884,92,2,8445,9433.5,0.720317297850563,0
C36957,18891,FuelSave,265,323,468,1,13786,26681.0,0.7297654967974168,0
C36958,1773,V-Power Sans Plomb,417,788,57,3,1195,3007.0,0.6739988719684151,0
C36959,11659,V-Power,124,632,205,1,7402,11703.5,0.6348743459987992,0
C36960,12934,FuelSave,188,984,53,4,5851,37040.0,0.45237358899025826,0
C36961,13828,V-Power Sans Plomb,433,10,425,1,5466,21873.0,0.39528492912930285,1
C36962,15203,V-Power Sans Plomb,32,616,2,0,13512,4877.5,0.8887719529040321,1
C36963,9904,FuelSave,425,184,229,4,5614,22688.0,0.5668416801292407,0
C36964,8311,V-Power Sans Plomb,90,767,13,1,6781,4795.0,0.8159066297677776,0
C36965,10987,V-Power,215,508,247,1,5415,15000.0,0.4928551925002275,0
C36966,10889,V-Power Diesel,498,781,358,0,7446,10244.5,0.6838093488841951,0
C36967,2764,V-Power,183,523,491,3,1104,5647.0,0.3994211287988423,1
C36968,15865,V-Power Sans Plomb,116,82,480,3,9765,16228.0,0.6155058304443745,0
C36969,15696,FuelSave,362,907,417,4,8382,38656.0,0.5340214067278287,0
C36970,18494,FuelSave,91,263,322,3,8986,48516.0,0.4858873148048016,0
C36971,10110,FuelSave,210,641,271,3,3931,32317.0,0.38882294757665675,1
C36972,18670,V-Power Sans Plomb,181,864,103,1,15978,7978.0,0.8558114622388859,1
C36973,14369,FuelSave,193,383,230,2,13521,5246.0,0.9409840629132159,1
C36974,10569,V-Power,442,283,323,0,8295,6733.0,0.7848424638092535,0
C36975,11599,V-Power,384,714,177,0,9405,6760.0,0.8108457625657384,0
C36976,16686,V-Power Sans Plomb,172,89,200,4,8016,22536.0,0.4804027328299173,0
C36977,9071,V-Power,280,351,434,3,6617,7500.0,0.7294675338992394,0
C36978,11992,V-Power,258,510,135,4,4111,21005.5,0.34281187458305534,1
C36979,17577,FuelSave,454,815,234,2,12516,27008.0,0.7120669056152927,0
C36980,14980,V-Power Diesel,88,149,258,3,11980,8295.0,0.7997329773030708,0
C36981,11082,V-Power,78,908,480,2,3630,20296.0,0.3275582024905252,1
C36982,18639,V-Power Sans Plomb,115,740,370,3,8609,26600.0,0.4618810021996888,0
C36983,7533,FuelSave,56,195,104,2,5068,12880.0,0.6727731315544936,0
C36984,1347,V-Power,67,132,357,4,741,2471.0,0.5501113585746102,0
C36985,11663,V-Power Sans Plomb,129,263,451,4,7641,11298.0,0.6551487610391837,0
C36986,18079,V-Power Sans Plomb,5,551,23,0,13349,12404.0,0.738370485093202,0
C36987,10204,FuelSave,120,26,437,4,8597,9018.0,0.8425127401019208,0
C36988,12594,V-Power Sans Plomb,226,232,376,1,4600,20919.0,0.365253295219946,1
C36989,6832,V-Power Diesel,289,972,321,1,6364,2852.0,0.9314988290398126,1
C36990,6148,V-Power Diesel,340,339,53,2,4103,6044.5,0.6673715029277814,0
C36991,19341,V-Power,124,183,38,3,6717,32205.0,0.34729331472002484,1
C36992,3950,V-Power Diesel,374,597,384,4,1977,6687.5,0.500506329113924,0
C36993,8918,FuelSave,58,467,122,4,3593,27672.0,0.40289302534200494,0
C36994,16450,FuelSave,21,252,251,4,8466,40844.0,0.5146504559270517,0
C36995,2307,V-Power,435,238,234,2,964,4464.5,0.4178586909406155,0
C36996,13000,V-Power Diesel,360,607,467,4,5610,20309.0,0.43153846153846154,0
C36997,16205,V-Power Sans Plomb,220,914,152,0,6019,26751.0,0.37142857142857144,1
C36998,918,V-Power Sans Plomb,240,499,349,0,437,2290.5,0.4760348583877996,0
C36999,16622,V-Power Diesel,13,511,106,1,10348,16415.0,0.6225484297918421,0
C37000,3655,FuelSave,493,987,104,4,1237,14074.0,0.3384404924760602,1
C37001,9610,FuelSave,425,295,36,4,8180,8306.0,0.8511966701352758,1
C37002,12963,FuelSave,496,163,183,3,6332,34297.0,0.48846717580806914,0
C37003,3131,FuelSave,326,63,442,0,1688,8046.0,0.5391248802299585,0
C37004,5130,V-Power Diesel,196,925,265,1,3193,6328.5,0.6224171539961013,0
C37005,7368,V-Power,142,740,138,2,5282,6435.0,0.7168838219326819,0
C37006,6013,V-Power Diesel,51,348,140,1,4953,3289.0,0.8237152835523034,0
C37007,2329,V-Power Diesel,239,101,250,2,1544,2752.5,0.6629454701588665,0
C37008,10355,FuelSave,205,888,460,1,7656,15148.0,0.739352969579913,0
C37009,16430,FuelSave,484,131,100,2,11102,27555.0,0.6757151552038954,0
C37010,13111,FuelSave,290,377,226,3,10175,15873.0,0.7760658988635497,0
C37011,4312,V-Power,316,539,207,4,2638,5647.0,0.6117810760667903,0
C37012,17770,V-Power,368,767,34,4,6390,30019.0,0.35959482273494653,1
C37013,12031,FuelSave,376,140,304,4,8752,17615.0,0.7274540769678332,0
C37014,13736,FuelSave,347,787,377,2,6591,37436.0,0.479834012813046,0
C37015,19681,V-Power Diesel,100,933,181,2,10524,24306.5,0.5347289263756922,0
C37016,4647,V-Power Diesel,345,663,249,0,2994,5389.5,0.6442866365397031,0
C37017,19015,V-Power Diesel,453,161,434,4,10990,21510.5,0.5779647646594793,0
C37018,3259,FuelSave,431,138,366,3,2404,5510.0,0.7376495857625038,0
C37019,11470,V-Power Diesel,302,706,269,3,7009,12729.5,0.6110723626852659,0
C37020,3376,V-Power Sans Plomb,199,870,192,4,1117,7308.5,0.3308649289099526,1
C37021,13212,V-Power,457,565,387,4,8428,13769.0,0.6379049349076596,0
C37022,13832,V-Power Diesel,301,40,119,0,11886,5325.0,0.8593117408906883,1
C37023,10403,V-Power,21,833,246,2,5850,12682.5,0.562337787176776,0
C37024,16939,V-Power Diesel,201,826,229,1,12422,12648.5,0.7333372690241454,0
C37025,3862,V-Power,82,713,192,2,1340,7492.0,0.3469704816157431,1
C37026,11551,FuelSave,287,220,286,0,7608,20508.0,0.6586442732230976,0
C37027,19940,V-Power Sans Plomb,397,621,320,0,17425,7625.5,0.8738716148445336,1
C37028,9698,V-Power,23,835,477,1,8985,3217.5,0.9264796865333058,1
C37029,5503,V-Power Diesel,273,953,33,4,2342,9561.5,0.4255860439760131,0
C37030,16232,FuelSave,373,459,440,2,13537,14947.0,0.8339699359290291,0
C37031,8405,V-Power Sans Plomb,282,461,8,1,7910,2088.5,0.9411064842355741,1
C37032,2281,FuelSave,273,524,140,4,1146,7012.0,0.5024112231477422,0
C37033,13912,FuelSave,381,920,364,1,10653,18060.0,0.7657418056354227,0
C37034,17873,V-Power,323,734,267,1,6424,30046.5,0.35942483075029374,1
C37035,11856,V-Power Sans Plomb,412,284,111,1,5892,15817.0,0.49696356275303644,0
C37036,877,FuelSave,158,709,200,0,691,1997.0,0.7879133409350056,0
C37037,19261,V-Power Diesel,130,747,157,3,18260,3836.5,0.9480296973158195,1
C37038,6545,FuelSave,80,812,434,1,4064,13831.0,0.6209320091673033,0
C37039,14110,V-Power Diesel,194,710,87,2,7823,16908.5,0.5544294826364281,0
C37040,17165,FuelSave,326,960,440,2,11518,30161.0,0.671016603553743,0
C37041,13426,V-Power Sans Plomb,414,310,252,4,11461,6288.5,0.853642186801728,1
C37042,19803,V-Power Sans Plomb,218,315,377,4,10075,25630.0,0.5087612987931122,0
C37043,15534,V-Power Sans Plomb,125,208,190,3,5449,26035.5,0.35077893652632935,1
C37044,12856,V-Power,485,733,15,2,9546,9708.0,0.7425326695706285,0
C37045,7484,FuelSave,386,317,3,1,2935,23551.0,0.39216996258685194,1
C37046,4094,V-Power Sans Plomb,460,733,93,1,3821,2068.5,0.9333170493404983,1
C37047,18722,V-Power Diesel,273,144,275,2,16038,7602.0,0.8566392479435958,1
C37048,14858,V-Power Diesel,125,95,253,3,5546,24053.0,0.373266926908063,1
C37049,13124,FuelSave,85,257,238,4,7828,27460.0,0.5964644925327645,0
C37050,7070,V-Power Sans Plomb,172,189,89,1,5587,4257.5,0.7902404526166903,0
C37051,2620,V-Power,139,492,480,0,893,5428.5,0.34083969465648856,1
C37052,12485,V-Power Sans Plomb,38,302,270,3,10160,6722.5,0.8137765318382059,0
C37053,3370,FuelSave,433,22,487,1,2030,7742.0,0.6023738872403561,0
C37054,1285,V-Power,189,37,270,2,1136,1068.5,0.8840466926070039,1
C37055,1437,V-Power Diesel,182,191,37,2,794,2217.5,0.5525400139178844,0
C37056,10381,V-Power Sans Plomb,274,854,163,1,5361,13941.0,0.5164242365860707,0
C37057,9948,V-Power Sans Plomb,429,521,80,3,3966,16285.0,0.3986731001206273,1
C37058,3612,V-Power Diesel,93,667,50,0,2696,3100.0,0.7464008859357697,0
C37059,16797,FuelSave,117,386,342,2,6042,54820.0,0.35970709055188427,1
C37060,7937,V-Power,52,605,225,2,5614,6889.5,0.7073201461509386,0
C37061,5034,V-Power Diesel,363,419,408,3,3812,4545.0,0.7572506952721494,0
C37062,10029,V-Power,379,461,98,0,6316,10220.5,0.6297736563964503,0
C37063,6671,FuelSave,478,457,101,1,5655,6216.0,0.8476989956528257,0
C37064,8961,V-Power,464,548,132,2,8501,2494.0,0.9486664434772905,1
C37065,18374,V-Power,219,618,74,4,16115,6958.5,0.8770545335800588,1
C37066,6541,V-Power Sans Plomb,232,371,461,3,5207,4699.0,0.7960556489833359,0
C37067,6889,V-Power Diesel,67,336,258,0,3434,9298.5,0.49847583103498333,0
C37068,7141,V-Power,260,849,51,2,4207,8695.0,0.5891331746254026,0
C37069,10133,V-Power,162,342,215,3,3251,18224.0,0.32083292213559655,1
C37070,17243,V-Power Diesel,134,116,288,4,8310,23270.5,0.481934698138375,0
C37071,5177,V-Power Diesel,399,322,90,0,4557,2361.0,0.8802395209580839,1
C37072,5639,FuelSave,89,295,280,1,3881,9554.0,0.6882425962050008,0
C37073,19104,V-Power Diesel,147,237,403,4,13315,15659.5,0.6969744556113903,0
C37074,11657,V-Power,131,41,163,2,3627,20610.0,0.311143518915673,1
C37075,13332,V-Power Sans Plomb,95,573,138,4,7126,16721.0,0.5345034503450345,0
C37076,15609,FuelSave,200,236,433,3,10659,25919.0,0.6828752642706131,0
C37077,13755,V-Power Diesel,386,429,295,1,11782,6142.5,0.8565612504543803,1
C37078,4192,V-Power Diesel,188,761,76,3,3605,2792.5,0.8599713740458015,1
C37079,8705,V-Power Diesel,116,718,400,4,4543,12039.0,0.5218839747271683,0
C37080,5925,FuelSave,370,453,242,2,4067,10555.0,0.6864135021097046,0
C37081,4400,FuelSave,479,179,367,4,1385,16500.0,0.31477272727272726,1
C37082,12311,V-Power Diesel,108,59,445,0,5527,17572.0,0.44894809519941514,0
C37083,8962,FuelSave,305,576,294,0,8212,4925.0,0.9163133229189913,1
C37084,6113,V-Power Sans Plomb,53,759,261,0,4815,4318.0,0.7876656306232619,0
C37085,17406,V-Power,439,945,56,1,6905,27792.5,0.39670228656785017,1
C37086,3317,V-Power Sans Plomb,372,463,265,1,2566,3077.5,0.7735905939101598,0
C37087,5450,V-Power,129,626,493,2,2349,9200.5,0.4310091743119266,0
C37088,3339,FuelSave,219,23,88,4,1220,11325.0,0.36537885594489367,1
C37089,14833,V-Power Diesel,196,739,388,1,5236,25415.5,0.3529966965549788,1
C37090,7991,FuelSave,13,465,187,0,5321,14015.0,0.6658741083719184,0
C37091,8514,V-Power Sans Plomb,44,883,6,3,4878,10323.0,0.572938689217759,0
C37092,8191,V-Power Sans Plomb,201,195,430,1,5522,7598.5,0.6741545598827982,0
C37093,942,FuelSave,299,708,18,0,343,4020.0,0.3641188959660297,1
C37094,16520,V-Power Diesel,415,242,131,2,12778,10343.0,0.7734866828087167,0
C37095,9913,V-Power Diesel,485,621,329,0,8225,5655.0,0.8297185513971552,0
C37096,16309,V-Power,174,484,171,3,7040,24301.5,0.4316634986817095,0
C37097,12141,V-Power Sans Plomb,347,261,367,4,5524,17917.5,0.4549872333415699,0
C37098,11132,V-Power,256,562,273,1,6499,12773.5,0.5838124326266618,0
C37099,14879,FuelSave,251,1,430,3,7662,37067.0,0.5149539619598091,0
C37100,13195,V-Power,189,968,344,3,9245,11676.0,0.7006441834028041,0
C37101,1394,V-Power Diesel,130,699,477,2,585,3528.5,0.41965566714490676,0
C37102,12594,V-Power Sans Plomb,358,279,411,3,9871,8155.5,0.783785929807845,0
C37103,2753,V-Power Diesel,280,799,437,3,2213,3166.0,0.8038503450780966,0
C37104,2510,V-Power,29,309,280,1,1970,2068.0,0.7848605577689243,0
C37105,14174,FuelSave,375,724,93,4,6124,41842.0,0.43205869902638633,0
C37106,7497,V-Power,99,571,130,0,3548,10672.5,0.4732559690542884,0
